x(m)	y(m)	Flux(W/m2)
0.0846659	3.9	1004.62
0.086865	3.9	1004.62
0.0890642	3.9	0
0.0912633	3.9	334.873
0.0934624	3.9	1004.62
0.0956615	3.9	0
0.0978606	3.9	1004.62
0.10006	3.9	669.746
0.102259	3.9	1674.37
0.104458	3.9	4018.48
0.106657	3.9	6362.59
0.108856	3.9	14064.7
0.111055	3.9	13729.8
0.113254	3.9	25115.5
0.115454	3.9	26455
0.117653	3.9	38510.4
0.119852	3.9	43868.4
0.122051	3.9	49561.2
0.12425	3.9	57933.1
0.126449	3.9	58937.7
0.128648	3.9	62286.4
0.130847	3.9	57933.1
0.133046	3.9	54919.2
0.135246	3.9	51905.3
0.137445	3.9	58937.7
0.139644	3.9	53914.6
0.141843	3.9	49226.4
0.144042	3.9	50231
0.146241	3.9	43198.6
0.14844	3.9	49226.4
0.150639	3.9	43868.4
0.152838	3.9	51570.5
0.155038	3.9	40854.5
0.157237	3.9	46212.5
0.159436	3.9	39515
0.161635	3.9	38510.4
0.163834	3.9	42194
0.166033	3.9	44538.1
0.168232	3.9	42194
0.170431	3.9	41524.3
0.172631	3.9	47217.1
0.17483	3.9	46547.4
0.177029	3.9	46547.4
0.179228	3.9	42194
0.181427	3.9	53244.8
0.183626	3.9	49226.4
0.185825	3.9	47552
0.188024	3.9	48556.6
0.190223	3.9	55588.9
0.192423	3.9	52910
0.194622	3.9	54249.5
0.196821	3.9	58602.8
0.19902	3.9	67309.5
0.201219	3.9	61616.7
0.203418	3.9	46547.4
0.205617	3.9	55588.9
0.207816	3.9	48221.7
0.210015	3.9	40184.8
0.212215	3.9	41859.1
0.214414	3.9	30473.5
0.216613	3.9	26455
0.218812	3.9	15739
0.00109956	4.02	13060.1
0.00329867	4.02	7702.08
0.00549779	4.02	3683.6
0.0076969	4.02	669.746
0.00989602	4.02	1004.62
0.0120951	4.02	334.873
0.0142942	4.02	1004.62
0.0164934	4.02	669.746
0.0186925	4.02	1339.49
0.0208916	4.02	669.746
0.0230907	4.02	669.746
0.0252898	4.02	2009.24
0.0274889	4.02	334.873
0.0296881	4.02	0
0.0318872	4.02	1674.37
0.0340863	4.02	1004.62
0.0362854	4.02	1004.62
0.0384845	4.02	669.746
0.0406836	4.02	0
0.0428827	4.02	669.746
0.0450819	4.02	1339.49
0.047281	4.02	2009.24
0.0494801	4.02	0
0.0516792	4.02	1004.62
0.0538783	4.02	2344.11
0.0560774	4.02	1674.37
0.0582765	4.02	1339.49
0.0604757	4.02	0
0.0626748	4.02	334.873
0.0648739	4.02	1339.49
0.067073	4.02	1674.37
0.0692721	4.02	1674.37
0.0714712	4.02	1674.37
0.0736704	4.02	334.873
0.0758695	4.02	1004.62
0.0780686	4.02	334.873
0.0802677	4.02	1004.62
0.0824668	4.02	669.746
0.0846659	4.02	2009.24
0.086865	4.02	1339.49
0.0890642	4.02	334.873
0.0912633	4.02	669.746
0.0934624	4.02	1004.62
0.0956615	4.02	1004.62
0.0978606	4.02	1339.49
0.10006	4.02	1339.49
0.102259	4.02	2009.24
0.104458	4.02	3348.73
0.106657	4.02	9711.32
0.108856	4.02	10046.2
0.111055	4.02	18083.2
0.113254	4.02	18418
0.115454	4.02	27124.7
0.117653	4.02	33487.3
0.119852	4.02	44203.3
0.122051	4.02	45877.6
0.12425	4.02	49561.2
0.126449	4.02	61281.8
0.128648	4.02	56593.6
0.130847	4.02	64965.4
0.133046	4.02	56593.6
0.135246	4.02	59272.6
0.137445	4.02	56593.6
0.139644	4.02	48221.7
0.141843	4.02	51235.6
0.144042	4.02	42863.8
0.146241	4.02	50565.8
0.14844	4.02	45877.6
0.150639	4.02	48221.7
0.152838	4.02	51905.3
0.155038	4.02	50231
0.157237	4.02	39515
0.159436	4.02	41859.1
0.161635	4.02	36501.2
0.163834	4.02	35831.4
0.166033	4.02	35161.7
0.168232	4.02	45207.9
0.170431	4.02	38175.5
0.172631	4.02	43868.4
0.17483	4.02	41189.4
0.177029	4.02	47552
0.179228	4.02	41524.3
0.181427	4.02	47552
0.183626	4.02	49561.2
0.185825	4.02	56258.7
0.188024	4.02	48221.7
0.190223	4.02	49226.4
0.192423	4.02	50231
0.194622	4.02	54919.2
0.196821	4.02	54249.5
0.19902	4.02	53914.6
0.201219	4.02	55923.8
0.203418	4.02	57933.1
0.205617	4.02	51235.6
0.207816	4.02	42863.8
0.210015	4.02	41524.3
0.212215	4.02	37505.8
0.214414	4.02	27124.7
0.216613	4.02	22436.5
0.218812	4.02	17413.4
0.00109956	4.14	15739
0.00329867	4.14	9041.58
0.00549779	4.14	4353.35
0.0076969	4.14	334.873
0.00989602	4.14	1674.37
0.0120951	4.14	0
0.0142942	4.14	1004.62
0.0164934	4.14	0
0.0186925	4.14	1004.62
0.0208916	4.14	669.746
0.0230907	4.14	1004.62
0.0252898	4.14	334.873
0.0274889	4.14	334.873
0.0296881	4.14	669.746
0.0318872	4.14	669.746
0.0340863	4.14	1339.49
0.0362854	4.14	1674.37
0.0384845	4.14	334.873
0.0406836	4.14	1004.62
0.0428827	4.14	1674.37
0.0450819	4.14	334.873
0.047281	4.14	669.746
0.0494801	4.14	334.873
0.0516792	4.14	334.873
0.0538783	4.14	669.746
0.0560774	4.14	1004.62
0.0582765	4.14	1674.37
0.0604757	4.14	669.746
0.0626748	4.14	669.746
0.0648739	4.14	1674.37
0.067073	4.14	669.746
0.0692721	4.14	334.873
0.0714712	4.14	334.873
0.0736704	4.14	1674.37
0.0758695	4.14	669.746
0.0780686	4.14	669.746
0.0802677	4.14	2344.11
0.0824668	4.14	334.873
0.0846659	4.14	334.873
0.086865	4.14	669.746
0.0890642	4.14	1339.49
0.0912633	4.14	334.873
0.0934624	4.14	1339.49
0.0956615	4.14	669.746
0.0978606	4.14	334.873
0.10006	4.14	1339.49
0.102259	4.14	3348.73
0.104458	4.14	4688.22
0.106657	4.14	6362.59
0.108856	4.14	9711.32
0.111055	4.14	16073.9
0.113254	4.14	22101.6
0.115454	4.14	24110.9
0.117653	4.14	39515
0.119852	4.14	45542.8
0.122051	4.14	47552
0.12425	4.14	50900.7
0.126449	4.14	54919.2
0.128648	4.14	61951.5
0.130847	4.14	56928.4
0.133046	4.14	60946.9
0.135246	4.14	60946.9
0.137445	4.14	62286.4
0.139644	4.14	43198.6
0.141843	4.14	52240.2
0.144042	4.14	45877.6
0.146241	4.14	46212.5
0.14844	4.14	46212.5
0.150639	4.14	41859.1
0.152838	4.14	50900.7
0.155038	4.14	45542.8
0.157237	4.14	42528.9
0.159436	4.14	43868.4
0.161635	4.14	40854.5
0.163834	4.14	41524.3
0.166033	4.14	40854.5
0.168232	4.14	37505.8
0.170431	4.14	36501.2
0.172631	4.14	56258.7
0.17483	4.14	40854.5
0.177029	4.14	42528.9
0.179228	4.14	39180.2
0.181427	4.14	50231
0.183626	4.14	53914.6
0.185825	4.14	46882.2
0.188024	4.14	39180.2
0.190223	4.14	50900.7
0.192423	4.14	46547.4
0.194622	4.14	53244.8
0.196821	4.14	61281.8
0.19902	4.14	51235.6
0.201219	4.14	50900.7
0.203418	4.14	59607.4
0.205617	4.14	46212.5
0.207816	4.14	46547.4
0.210015	4.14	40184.8
0.212215	4.14	33152.4
0.214414	4.14	31813
0.216613	4.14	19757.5
0.218812	4.14	13394.9
0.00109956	4.26	10046.2
0.00329867	4.26	9711.32
0.00549779	4.26	4688.22
0.0076969	4.26	2009.24
0.00989602	4.26	1004.62
0.0120951	4.26	669.746
0.0142942	4.26	334.873
0.0164934	4.26	669.746
0.0186925	4.26	669.746
0.0208916	4.26	1004.62
0.0230907	4.26	1004.62
0.0252898	4.26	1339.49
0.0274889	4.26	669.746
0.0296881	4.26	1674.37
0.0318872	4.26	1004.62
0.0340863	4.26	0
0.0362854	4.26	334.873
0.0384845	4.26	1004.62
0.0406836	4.26	334.873
0.0428827	4.26	334.873
0.0450819	4.26	669.746
0.047281	4.26	1339.49
0.0494801	4.26	1339.49
0.0516792	4.26	1004.62
0.0538783	4.26	669.746
0.0560774	4.26	669.746
0.0582765	4.26	1339.49
0.0604757	4.26	1674.37
0.0626748	4.26	1004.62
0.0648739	4.26	669.746
0.067073	4.26	0
0.0692721	4.26	2009.24
0.0714712	4.26	1339.49
0.0736704	4.26	669.746
0.0758695	4.26	1339.49
0.0780686	4.26	1004.62
0.0802677	4.26	1004.62
0.0824668	4.26	1339.49
0.0846659	4.26	1004.62
0.086865	4.26	334.873
0.0890642	4.26	334.873
0.0912633	4.26	1004.62
0.0934624	4.26	1004.62
0.0956615	4.26	1004.62
0.0978606	4.26	1674.37
0.10006	4.26	1339.49
0.102259	4.26	3013.86
0.104458	4.26	5692.84
0.106657	4.26	8036.96
0.108856	4.26	8706.7
0.111055	4.26	15404.2
0.113254	4.26	25785.2
0.115454	4.26	27124.7
0.117653	4.26	33487.3
0.119852	4.26	45877.6
0.122051	4.26	46547.4
0.12425	4.26	53579.7
0.126449	4.26	54584.3
0.128648	4.26	56928.4
0.130847	4.26	54249.5
0.133046	4.26	51570.5
0.135246	4.26	54919.2
0.137445	4.26	55923.8
0.139644	4.26	52910
0.141843	4.26	52575.1
0.144042	4.26	43868.4
0.146241	4.26	41859.1
0.14844	4.26	49226.4
0.150639	4.26	48556.6
0.152838	4.26	49561.2
0.155038	4.26	48891.5
0.157237	4.26	40519.7
0.159436	4.26	40854.5
0.161635	4.26	45877.6
0.163834	4.26	37840.7
0.166033	4.26	39515
0.168232	4.26	45542.8
0.170431	4.26	44203.3
0.172631	4.26	41524.3
0.17483	4.26	41524.3
0.177029	4.26	48891.5
0.179228	4.26	41524.3
0.181427	4.26	44538.1
0.183626	4.26	48556.6
0.185825	4.26	50900.7
0.188024	4.26	53914.6
0.190223	4.26	56258.7
0.192423	4.26	51235.6
0.194622	4.26	58602.8
0.196821	4.26	55923.8
0.19902	4.26	60946.9
0.201219	4.26	56258.7
0.203418	4.26	55254.1
0.205617	4.26	53914.6
0.207816	4.26	45207.9
0.210015	4.26	44203.3
0.212215	4.26	30473.5
0.214414	4.26	31143.2
0.216613	4.26	23776
0.218812	4.26	17413.4
0.00109956	4.38	14399.5
0.00329867	4.38	6697.46
0.00549779	4.38	5023.1
0.0076969	4.38	1674.37
0.00989602	4.38	1674.37
0.0120951	4.38	1004.62
0.0142942	4.38	1674.37
0.0164934	4.38	334.873
0.0186925	4.38	334.873
0.0208916	4.38	1339.49
0.0230907	4.38	669.746
0.0252898	4.38	1004.62
0.0274889	4.38	1004.62
0.0296881	4.38	669.746
0.0318872	4.38	334.873
0.0340863	4.38	669.746
0.0362854	4.38	334.873
0.0384845	4.38	1339.49
0.0406836	4.38	334.873
0.0428827	4.38	1339.49
0.0450819	4.38	0
0.047281	4.38	1004.62
0.0494801	4.38	1004.62
0.0516792	4.38	1339.49
0.0538783	4.38	1339.49
0.0560774	4.38	1004.62
0.0582765	4.38	1339.49
0.0604757	4.38	669.746
0.0626748	4.38	1004.62
0.0648739	4.38	1004.62
0.067073	4.38	1674.37
0.0692721	4.38	1004.62
0.0714712	4.38	2009.24
0.0736704	4.38	669.746
0.0758695	4.38	334.873
0.0780686	4.38	1004.62
0.0802677	4.38	669.746
0.0824668	4.38	1004.62
0.0846659	4.38	1004.62
0.086865	4.38	0
0.0890642	4.38	334.873
0.0912633	4.38	334.873
0.0934624	4.38	669.746
0.0956615	4.38	0
0.0978606	4.38	1004.62
0.10006	4.38	669.746
0.102259	4.38	2344.11
0.104458	4.38	4018.48
0.106657	4.38	7032.34
0.108856	4.38	10381.1
0.111055	4.38	15069.3
0.113254	4.38	25785.2
0.115454	4.38	28129.3
0.117653	4.38	35496.6
0.119852	4.38	39515
0.122051	4.38	44538.1
0.12425	4.38	49561.2
0.126449	4.38	53244.8
0.128648	4.38	53244.8
0.130847	4.38	55588.9
0.133046	4.38	56928.4
0.135246	4.38	56593.6
0.137445	4.38	50231
0.139644	4.38	53914.6
0.141843	4.38	51235.6
0.144042	4.38	49896.1
0.146241	4.38	51235.6
0.14844	4.38	47217.1
0.150639	4.38	51235.6
0.152838	4.38	50565.8
0.155038	4.38	46547.4
0.157237	4.38	46547.4
0.159436	4.38	44203.3
0.161635	4.38	46212.5
0.163834	4.38	38175.5
0.166033	4.38	39849.9
0.168232	4.38	38175.5
0.170431	4.38	42528.9
0.172631	4.38	43533.5
0.17483	4.38	44203.3
0.177029	4.38	43198.6
0.179228	4.38	46547.4
0.181427	4.38	45877.6
0.183626	4.38	46882.2
0.185825	4.38	45207.9
0.188024	4.38	58602.8
0.190223	4.38	47886.9
0.192423	4.38	60946.9
0.194622	4.38	52575.1
0.196821	4.38	66974.6
0.19902	4.38	53914.6
0.201219	4.38	52240.2
0.203418	4.38	54919.2
0.205617	4.38	52910
0.207816	4.38	41859.1
0.210015	4.38	43533.5
0.212215	4.38	30473.5
0.214414	4.38	26120.1
0.216613	4.38	24445.7
0.218812	4.38	15069.3
0.00109956	4.5	10715.9
0.00329867	4.5	7702.08
0.00549779	4.5	4018.48
0.0076969	4.5	4688.22
0.00989602	4.5	1004.62
0.0120951	4.5	1004.62
0.0142942	4.5	1004.62
0.0164934	4.5	1004.62
0.0186925	4.5	1339.49
0.0208916	4.5	669.746
0.0230907	4.5	334.873
0.0252898	4.5	0
0.0274889	4.5	334.873
0.0296881	4.5	1004.62
0.0318872	4.5	2009.24
0.0340863	4.5	1004.62
0.0362854	4.5	669.746
0.0384845	4.5	334.873
0.0406836	4.5	669.746
0.0428827	4.5	1004.62
0.0450819	4.5	1674.37
0.047281	4.5	669.746
0.0494801	4.5	1004.62
0.0516792	4.5	669.746
0.0538783	4.5	334.873
0.0560774	4.5	1339.49
0.0582765	4.5	669.746
0.0604757	4.5	669.746
0.0626748	4.5	1004.62
0.0648739	4.5	334.873
0.067073	4.5	0
0.0692721	4.5	1674.37
0.0714712	4.5	669.746
0.0736704	4.5	669.746
0.0758695	4.5	669.746
0.0780686	4.5	0
0.0802677	4.5	1004.62
0.0824668	4.5	1339.49
0.0846659	4.5	0
0.086865	4.5	334.873
0.0890642	4.5	669.746
0.0912633	4.5	669.746
0.0934624	4.5	334.873
0.0956615	4.5	1339.49
0.0978606	4.5	1004.62
0.10006	4.5	2009.24
0.102259	4.5	3013.86
0.104458	4.5	4018.48
0.106657	4.5	6362.59
0.108856	4.5	10715.9
0.111055	4.5	15404.2
0.113254	4.5	16073.9
0.115454	4.5	29134
0.117653	4.5	41189.4
0.119852	4.5	46882.2
0.122051	4.5	53914.6
0.12425	4.5	52910
0.126449	4.5	53244.8
0.128648	4.5	53244.8
0.130847	4.5	52575.1
0.133046	4.5	57598.2
0.135246	4.5	57598.2
0.137445	4.5	47552
0.139644	4.5	50900.7
0.141843	4.5	56928.4
0.144042	4.5	43198.6
0.146241	4.5	50565.8
0.14844	4.5	44203.3
0.150639	4.5	43198.6
0.152838	4.5	40184.8
0.155038	4.5	44538.1
0.157237	4.5	44203.3
0.159436	4.5	38175.5
0.161635	4.5	44203.3
0.163834	4.5	34157.1
0.166033	4.5	31478.1
0.168232	4.5	41859.1
0.170431	4.5	43868.4
0.172631	4.5	46547.4
0.17483	4.5	38175.5
0.177029	4.5	48891.5
0.179228	4.5	45542.8
0.181427	4.5	47886.9
0.183626	4.5	49561.2
0.185825	4.5	49896.1
0.188024	4.5	54919.2
0.190223	4.5	53244.8
0.192423	4.5	51235.6
0.194622	4.5	51570.5
0.196821	4.5	60612
0.19902	4.5	54584.3
0.201219	4.5	56593.6
0.203418	4.5	54249.5
0.205617	4.5	50900.7
0.207816	4.5	48556.6
0.210015	4.5	40519.7
0.212215	4.5	37840.7
0.214414	4.5	30138.6
0.216613	4.5	24110.9
0.218812	4.5	16073.9
0.00109956	4.62	12725.2
0.00329867	4.62	6697.46
0.00549779	4.62	4688.22
0.0076969	4.62	3348.73
0.00989602	4.62	2344.11
0.0120951	4.62	334.873
0.0142942	4.62	1004.62
0.0164934	4.62	1004.62
0.0186925	4.62	669.746
0.0208916	4.62	1004.62
0.0230907	4.62	1004.62
0.0252898	4.62	0
0.0274889	4.62	1339.49
0.0296881	4.62	1004.62
0.0318872	4.62	1004.62
0.0340863	4.62	669.746
0.0362854	4.62	1004.62
0.0384845	4.62	1339.49
0.0406836	4.62	0
0.0428827	4.62	1004.62
0.0450819	4.62	1339.49
0.047281	4.62	334.873
0.0494801	4.62	1004.62
0.0516792	4.62	2009.24
0.0538783	4.62	1339.49
0.0560774	4.62	1004.62
0.0582765	4.62	669.746
0.0604757	4.62	1339.49
0.0626748	4.62	334.873
0.0648739	4.62	2344.11
0.067073	4.62	1004.62
0.0692721	4.62	1004.62
0.0714712	4.62	2009.24
0.0736704	4.62	1339.49
0.0758695	4.62	669.746
0.0780686	4.62	1674.37
0.0802677	4.62	334.873
0.0824668	4.62	669.746
0.0846659	4.62	0
0.086865	4.62	334.873
0.0890642	4.62	669.746
0.0912633	4.62	334.873
0.0934624	4.62	1339.49
0.0956615	4.62	1004.62
0.0978606	4.62	1339.49
0.10006	4.62	1339.49
0.102259	4.62	1674.37
0.104458	4.62	3348.73
0.106657	4.62	9376.45
0.108856	4.62	12055.4
0.111055	4.62	18083.2
0.113254	4.62	21431.9
0.115454	4.62	31143.2
0.117653	4.62	31813
0.119852	4.62	34826.8
0.122051	4.62	37840.7
0.12425	4.62	45542.8
0.126449	4.62	52575.1
0.128648	4.62	60612
0.130847	4.62	62286.4
0.133046	4.62	57598.2
0.135246	4.62	60612
0.137445	4.62	49896.1
0.139644	4.62	48891.5
0.141843	4.62	52240.2
0.144042	4.62	50565.8
0.146241	4.62	48221.7
0.14844	4.62	46547.4
0.150639	4.62	41189.4
0.152838	4.62	49561.2
0.155038	4.62	44873
0.157237	4.62	51570.5
0.159436	4.62	46547.4
0.161635	4.62	41524.3
0.163834	4.62	43533.5
0.166033	4.62	38175.5
0.168232	4.62	42863.8
0.170431	4.62	49561.2
0.172631	4.62	42194
0.17483	4.62	48556.6
0.177029	4.62	44203.3
0.179228	4.62	43868.4
0.181427	4.62	50900.7
0.183626	4.62	46212.5
0.185825	4.62	59942.3
0.188024	4.62	46547.4
0.190223	4.62	58937.7
0.192423	4.62	55254.1
0.194622	4.62	56258.7
0.196821	4.62	66974.6
0.19902	4.62	60612
0.201219	4.62	63291
0.203418	4.62	55588.9
0.205617	4.62	52910
0.207816	4.62	44203.3
0.210015	4.62	41859.1
0.212215	4.62	31813
0.214414	4.62	23776
0.216613	4.62	20427.3
0.218812	4.62	16073.9
0.00109956	4.74	12390.3
0.00329867	4.74	6027.72
0.00549779	4.74	4353.35
0.0076969	4.74	3683.6
0.00989602	4.74	1004.62
0.0120951	4.74	334.873
0.0142942	4.74	1674.37
0.0164934	4.74	669.746
0.0186925	4.74	334.873
0.0208916	4.74	334.873
0.0230907	4.74	669.746
0.0252898	4.74	1339.49
0.0274889	4.74	669.746
0.0296881	4.74	1004.62
0.0318872	4.74	334.873
0.0340863	4.74	669.746
0.0362854	4.74	1339.49
0.0384845	4.74	1339.49
0.0406836	4.74	669.746
0.0428827	4.74	669.746
0.0450819	4.74	334.873
0.047281	4.74	1004.62
0.0494801	4.74	1339.49
0.0516792	4.74	1674.37
0.0538783	4.74	669.746
0.0560774	4.74	1004.62
0.0582765	4.74	1339.49
0.0604757	4.74	1339.49
0.0626748	4.74	334.873
0.0648739	4.74	669.746
0.067073	4.74	669.746
0.0692721	4.74	2009.24
0.0714712	4.74	334.873
0.0736704	4.74	1339.49
0.0758695	4.74	334.873
0.0780686	4.74	0
0.0802677	4.74	334.873
0.0824668	4.74	1674.37
0.0846659	4.74	2009.24
0.086865	4.74	334.873
0.0890642	4.74	1674.37
0.0912633	4.74	334.873
0.0934624	4.74	334.873
0.0956615	4.74	1004.62
0.0978606	4.74	334.873
0.10006	4.74	334.873
0.102259	4.74	2678.99
0.104458	4.74	3683.6
0.106657	4.74	5692.84
0.108856	4.74	11385.7
0.111055	4.74	17413.4
0.113254	4.74	26120.1
0.115454	4.74	28799.1
0.117653	4.74	35496.6
0.119852	4.74	46212.5
0.122051	4.74	47552
0.12425	4.74	54584.3
0.126449	4.74	57933.1
0.128648	4.74	58267.9
0.130847	4.74	55923.8
0.133046	4.74	62286.4
0.135246	4.74	55254.1
0.137445	4.74	54584.3
0.139644	4.74	51570.5
0.141843	4.74	47886.9
0.144042	4.74	50565.8
0.146241	4.74	48891.5
0.14844	4.74	46882.2
0.150639	4.74	42194
0.152838	4.74	47886.9
0.155038	4.74	45207.9
0.157237	4.74	49561.2
0.159436	4.74	39515
0.161635	4.74	38510.4
0.163834	4.74	33487.3
0.166033	4.74	40519.7
0.168232	4.74	39515
0.170431	4.74	42863.8
0.172631	4.74	46547.4
0.17483	4.74	49561.2
0.177029	4.74	47217.1
0.179228	4.74	44203.3
0.181427	4.74	46547.4
0.183626	4.74	48556.6
0.185825	4.74	47886.9
0.188024	4.74	47886.9
0.190223	4.74	51570.5
0.192423	4.74	54919.2
0.194622	4.74	55923.8
0.196821	4.74	60946.9
0.19902	4.74	55923.8
0.201219	4.74	58267.9
0.203418	4.74	52575.1
0.205617	4.74	48556.6
0.207816	4.74	43533.5
0.210015	4.74	37840.7
0.212215	4.74	37170.9
0.214414	4.74	31143.2
0.216613	4.74	21431.9
0.218812	4.74	14399.5
0.00109956	4.86	13394.9
0.00329867	4.86	7367.21
0.00549779	4.86	4018.48
0.0076969	4.86	2678.99
0.00989602	4.86	1004.62
0.0120951	4.86	1674.37
0.0142942	4.86	669.746
0.0164934	4.86	1004.62
0.0186925	4.86	334.873
0.0208916	4.86	0
0.0230907	4.86	334.873
0.0252898	4.86	334.873
0.0274889	4.86	334.873
0.0296881	4.86	334.873
0.0318872	4.86	669.746
0.0340863	4.86	1674.37
0.0362854	4.86	2009.24
0.0384845	4.86	334.873
0.0406836	4.86	1339.49
0.0428827	4.86	1339.49
0.0450819	4.86	1339.49
0.047281	4.86	669.746
0.0494801	4.86	1674.37
0.0516792	4.86	334.873
0.0538783	4.86	2009.24
0.0560774	4.86	334.873
0.0582765	4.86	2009.24
0.0604757	4.86	334.873
0.0626748	4.86	0
0.0648739	4.86	1004.62
0.067073	4.86	669.746
0.0692721	4.86	334.873
0.0714712	4.86	1339.49
0.0736704	4.86	669.746
0.0758695	4.86	1004.62
0.0780686	4.86	0
0.0802677	4.86	2009.24
0.0824668	4.86	334.873
0.0846659	4.86	1004.62
0.086865	4.86	1339.49
0.0890642	4.86	0
0.0912633	4.86	1004.62
0.0934624	4.86	334.873
0.0956615	4.86	334.873
0.0978606	4.86	669.746
0.10006	4.86	1339.49
0.102259	4.86	3348.73
0.104458	4.86	6697.46
0.106657	4.86	5357.97
0.108856	4.86	12725.2
0.111055	4.86	16408.8
0.113254	4.86	20092.4
0.115454	4.86	28464.2
0.117653	4.86	38510.4
0.119852	4.86	44203.3
0.122051	4.86	58267.9
0.12425	4.86	49896.1
0.126449	4.86	54584.3
0.128648	4.86	56593.6
0.130847	4.86	56258.7
0.133046	4.86	50565.8
0.135246	4.86	52240.2
0.137445	4.86	60946.9
0.139644	4.86	54919.2
0.141843	4.86	51235.6
0.144042	4.86	54584.3
0.146241	4.86	49561.2
0.14844	4.86	50565.8
0.150639	4.86	49896.1
0.152838	4.86	43868.4
0.155038	4.86	49896.1
0.157237	4.86	46547.4
0.159436	4.86	40854.5
0.161635	4.86	35496.6
0.163834	4.86	44538.1
0.166033	4.86	35831.4
0.168232	4.86	35161.7
0.170431	4.86	38510.4
0.172631	4.86	43198.6
0.17483	4.86	41189.4
0.177029	4.86	44873
0.179228	4.86	46882.2
0.181427	4.86	44538.1
0.183626	4.86	45542.8
0.185825	4.86	51570.5
0.188024	4.86	51905.3
0.190223	4.86	50900.7
0.192423	4.86	45877.6
0.194622	4.86	52240.2
0.196821	4.86	49561.2
0.19902	4.86	48891.5
0.201219	4.86	55923.8
0.203418	4.86	47552
0.205617	4.86	51570.5
0.207816	4.86	46212.5
0.210015	4.86	35161.7
0.212215	4.86	37840.7
0.214414	4.86	30473.5
0.216613	4.86	21097
0.218812	4.86	20762.1
0.00109956	4.98	11385.7
0.00329867	4.98	6697.46
0.00549779	4.98	2678.99
0.0076969	4.98	3013.86
0.00989602	4.98	1004.62
0.0120951	4.98	1004.62
0.0142942	4.98	334.873
0.0164934	4.98	334.873
0.0186925	4.98	334.873
0.0208916	4.98	0
0.0230907	4.98	1339.49
0.0252898	4.98	2009.24
0.0274889	4.98	1004.62
0.0296881	4.98	334.873
0.0318872	4.98	334.873
0.0340863	4.98	0
0.0362854	4.98	1339.49
0.0384845	4.98	334.873
0.0406836	4.98	1339.49
0.0428827	4.98	1674.37
0.0450819	4.98	334.873
0.047281	4.98	0
0.0494801	4.98	2344.11
0.0516792	4.98	334.873
0.0538783	4.98	1339.49
0.0560774	4.98	1004.62
0.0582765	4.98	1339.49
0.0604757	4.98	1674.37
0.0626748	4.98	1004.62
0.0648739	4.98	669.746
0.067073	4.98	334.873
0.0692721	4.98	1674.37
0.0714712	4.98	0
0.0736704	4.98	0
0.0758695	4.98	0
0.0780686	4.98	1004.62
0.0802677	4.98	1674.37
0.0824668	4.98	669.746
0.0846659	4.98	669.746
0.086865	4.98	2009.24
0.0890642	4.98	1004.62
0.0912633	4.98	334.873
0.0934624	4.98	669.746
0.0956615	4.98	669.746
0.0978606	4.98	1674.37
0.10006	4.98	1674.37
0.102259	4.98	1674.37
0.104458	4.98	3683.6
0.106657	4.98	8036.96
0.108856	4.98	9711.32
0.111055	4.98	12390.3
0.113254	4.98	18083.2
0.115454	4.98	28129.3
0.117653	4.98	38845.3
0.119852	4.98	44873
0.122051	4.98	51570.5
0.12425	4.98	50565.8
0.126449	4.98	53579.7
0.128648	4.98	53914.6
0.130847	4.98	58602.8
0.133046	4.98	51235.6
0.135246	4.98	65300.3
0.137445	4.98	61616.7
0.139644	4.98	47552
0.141843	4.98	51905.3
0.144042	4.98	51235.6
0.146241	4.98	47552
0.14844	4.98	40184.8
0.150639	4.98	40854.5
0.152838	4.98	45877.6
0.155038	4.98	43198.6
0.157237	4.98	40854.5
0.159436	4.98	39849.9
0.161635	4.98	36836
0.163834	4.98	39515
0.166033	4.98	50900.7
0.168232	4.98	39180.2
0.170431	4.98	37170.9
0.172631	4.98	48221.7
0.17483	4.98	49226.4
0.177029	4.98	39515
0.179228	4.98	44203.3
0.181427	4.98	43533.5
0.183626	4.98	43198.6
0.185825	4.98	52575.1
0.188024	4.98	53244.8
0.190223	4.98	51570.5
0.192423	4.98	51905.3
0.194622	4.98	55923.8
0.196821	4.98	56258.7
0.19902	4.98	62956.2
0.201219	4.98	59607.4
0.203418	4.98	57263.3
0.205617	4.98	47552
0.207816	4.98	47552
0.210015	4.98	46882.2
0.212215	4.98	37840.7
0.214414	4.98	29134
0.216613	4.98	18752.9
0.218812	4.98	13729.8
0.00109956	5.1	10715.9
0.00329867	5.1	5357.97
0.00549779	5.1	5357.97
0.0076969	5.1	1674.37
0.00989602	5.1	1339.49
0.0120951	5.1	1339.49
0.0142942	5.1	334.873
0.0164934	5.1	1339.49
0.0186925	5.1	1004.62
0.0208916	5.1	1004.62
0.0230907	5.1	334.873
0.0252898	5.1	669.746
0.0274889	5.1	1004.62
0.0296881	5.1	669.746
0.0318872	5.1	334.873
0.0340863	5.1	1674.37
0.0362854	5.1	1004.62
0.0384845	5.1	669.746
0.0406836	5.1	1674.37
0.0428827	5.1	1004.62
0.0450819	5.1	669.746
0.047281	5.1	334.873
0.0494801	5.1	1004.62
0.0516792	5.1	1004.62
0.0538783	5.1	1674.37
0.0560774	5.1	669.746
0.0582765	5.1	2009.24
0.0604757	5.1	1339.49
0.0626748	5.1	1004.62
0.0648739	5.1	669.746
0.067073	5.1	1004.62
0.0692721	5.1	1004.62
0.0714712	5.1	1004.62
